13450	11	11
13450	11	11
11083	11	11
13450	11	11
1543	11	11
13072	8	8
13450	11	11
12369	11	11
13450	11	11
13450	11	11
1543	11	11
1446	11	11
13450	11	11
12311	8	8
4767	8	8

5621	7	7
13450	11	11
12311	8	8
4767	8	8
295	11	11
13450	11	11
12926	11	11
13450	11	11
12818	11	11
13450	11	11
8370	11	11
13072	8	8
12055	11	11
12369	11	11

13450	11	11
13450	11	11
13171	8	8
13450	11	11
13450	11	11
7223	11	11
13450	11	11
4838	8	8
12369	11	11
8940	8	8
1807	11	11
13450	11	11
9184	8	8
13450	11	11
462	11	11
8940	8	8
1807	11	11
13450	11	11
12818	11	11

9131	11	11
7302	8	8
1331	11	11
13450	11	11
7919	8	8
13450	11	11
13450	11	11
13450	11	11
13450	11	11
13450	11	11
7302	8	8
11926	8	8
8022	11	11

12311	8	8
4767	8	8
8503	8	8
7845	11	11
13450	11	11
13450	11	11
10975	8	8
7315	8	8
13450	11	11
13450	11	11
6966	11	11
13450	11	11
9176	9	8
8394	8	8
13450	11	11
12369	11	11
13450	11	11
13450	11	11
9131	11	11
13450	11	11
7302	8	8
1331	11	11

12901	11	11
13450	11	11
295	11	11
12311	8	8
4767	8	8
13450	11	11
12385	11	11
13072	8	8
6911	11	11
5403	11	11
13450	11	11
11165	8	8

9556	10	10
13450	11	11
13450	11	11
7302	8	8
2891	8	8
13450	11	11
5112	11	11
13072	8	8
11926	8	8
13450	11	11
10224	8	8
13450	11	11
3034	11	11

13450	11	11
13450	11	11
13450	11	11
7302	8	8
2891	8	8
13450	11	11
1543	11	11
13450	11	11
6282	11	11
13450	11	11
3305	11	11
1565	11	11
13072	8	8
13450	11	11
13450	11	11
13450	11	11
2245	11	11
13072	8	8
4691	8	8
13450	11	11
2260	8	11
13450	11	11
856	8	8

13450	11	11
13450	11	11
12311	8	8
4767	8	8
13450	11	11
4983	8	8
13450	11	11
9559	8	8
13450	11	11
13072	8	8
13450	11	11
12083	11	11
13450	11	11
13450	11	11
12311	8	8
4767	8	8
295	11	11
13450	11	11
13450	11	11
10975	8	8
9184	8	8
13450	11	11
12818	11	11
13450	11	11
13450	11	11
8370	11	11
9756	11	11
13072	8	8
12055	11	11
12369	11	11

13450	11	11
9661	11	11
13450	11	11
10659	8	8
13450	11	11
7995	1	11
13450	11	11
13026	8	8
13450	11	11
2335	2	11
13450	11	11
1188	11	11
13450	11	11
12403	11	11
13450	11	11
6059	1	8
203	11	11
13450	11	11
13450	11	11
10998	8	8
8249	8	8
13450	11	11
2834	8	8
13450	11	11
10459	10	10
13450	11	11
1331	11	11

2581	8	11
13450	11	11
13450	11	11
9074	8	11
13450	11	11
13450	11	11
5051	1	1
13450	11	11
2434	7	11
13450	11	11
5633	8	8
8235	8	8
13450	11	11
5014	8	11
13450	11	11
3461	8	11
10599	8	8
13450	11	11
13450	11	11
13450	11	11
9479	11	11
13450	11	11
13151	11	11
13450	11	11
265	11	11
4007	11	11
2568	11	11
1352	11	11
13450	11	11
1075	8	8

6177	8	11
13450	11	11
12709	8	11
13450	11	11
13450	11	11
4601	11	11
11575	11	11
9653	11	11
7919	8	8
5952	11	11
13450	11	11
11876	8	11
1854	8	8
13450	11	11
3312	8	11
13450	11	11

5628	7	7
13450	11	11
13450	11	11
5479	11	11
7919	8	8

10009	1	11
4933	8	8
1462	8	8
1331	11	11
11252	11	11
4632	11	11
13450	11	11
13450	11	11
13450	11	11
8370	11	11
5812	11	11
13450	11	11
8940	8	8
10501	11	11
13450	11	11
13450	11	11
7772	11	11
13450	11	11
13450	11	11
13450	11	11
6754	11	11
5148	8	11

7045	8	8
13450	11	11
10975	8	8
13450	11	11
13450	11	11
7045	8	8
1060	11	11
13450	11	11
295	11	11
8370	11	11
13450	11	11
8503	8	8
13450	11	11
13450	11	11
7045	8	8
2299	8	8
13450	11	11
2797	11	11
13450	11	11
7045	8	8
2657	11	11
13450	11	11
2891	11	11
8503	8	8
13450	11	11
4600	11	11
8503	8	8
13450	11	11
9809	11	11
8503	8	8
13450	11	11
7045	8	8
10819	11	11
13450	11	11
994	11	11
13450	11	11
295	11	11
13450	11	11

7045	8	8
13450	11	11
10975	8	8
13450	11	11
10455	11	11
5479	11	11
13450	11	11
6658	11	11

7919	8	8
13450	11	11
7919	8	8
1807	11	11
13450	11	11
9184	8	8
5906	11	11
13450	11	11
10975	8	8
9184	8	8

5475	1	1
482	11	11
9120	11	11
13450	11	11
13450	11	11
4916	11	11
6199	8	8
13450	11	11
13450	11	11
8501	8	8
8554	11	11
13450	11	11
12127	8	8
13450	11	11
9743	8	8
13450	11	11
13450	11	11
13450	11	11
7163	11	11
4339	11	11
3561	8	8
10862	8	8
7624	11	11
13450	11	11
13450	11	11
3755	11	11
13450	11	11
5118	11	11

13450	11	11
12311	8	8
4217	8	8
1262	8	8
10187	8	8
13450	11	11
13450	11	11
13450	11	11
7207	8	11
13450	11	11
13450	11	11
13450	11	11
12330	11	11
13450	11	11
13450	11	11
4498	8	8
2237	11	11
8554	11	11
13450	11	11
1262	11	11
6263	8	8
8554	11	11
13450	11	11
5633	8	11
1945	8	8
8554	11	11
13450	11	11
13450	11	11
13450	11	11
11278	8	8
9805	8	11
13450	11	11
13450	11	11
13123	11	11
13450	11	11
13450	11	11
13450	11	11
3774	11	11
13151	11	11
1720	11	11
13450	11	11
13450	11	11
9453	8	8
10828	11	11
13450	11	11
9743	8	8
1841	8	8
861	11	11
9197	11	11
13450	11	11

13450	11	11
7207	8	11
13450	11	11
13450	11	11
13450	11	11
397	11	11
149	11	11
13450	11	11
13165	8	11
13450	11	11
13450	11	11
13450	11	11
13025	11	11
13450	11	11
4417	11	11
10800	8	11
13450	11	11
7829	11	11
13171	8	8
13450	11	11
13450	11	11
3996	11	11
13450	11	11
8531	11	11
4217	8	8
1262	8	8
13450	11	11
9748	11	11
12055	11	11

7572	11	11
13450	11	11
13450	11	11
12385	11	11
13072	8	8
13450	11	11
204	11	11
13165	8	11

1195	7	7
7919	8	8
13450	11	11
13165	8	11
5178	11	8
13450	11	11
7774	11	11
10294	11	11
10307	8	8
13450	11	11
1854	8	8
13450	11	11
13450	11	11
10975	8	8

13450	11	11
12385	11	11
13072	8	8
13450	11	11
13450	11	11
4923	11	11
204	11	11
13165	8	11

13450	11	11
13450	11	11
13165	8	11
13450	11	11
13450	11	11
4718	8	8
493	8	8
13450	11	11
2077	11	11
7045	8	8
13450	11	11
10304	11	11
13450	11	11
4851	11	11
13450	11	11
11128	11	11
13450	11	11
204	11	11
1854	8	8
13450	11	11
13171	8	8
13450	11	11
10307	8	8
13450	11	11
7045	8	8
13450	11	11
872	11	11
13450	11	11
625	11	11

5621	7	7
13450	11	11
13165	8	11
13450	11	11
13450	11	11
7302	8	8
2559	8	8
13450	11	11
2077	11	11
7045	8	8
13450	11	11
13450	11	11
8436	8	8
13450	11	11
1533	11	11
13450	11	11
1240	11	11
11376	8	8
13450	11	11
8992	8	8

13165	8	11
13450	11	11
13450	11	11
1265	1	11
1492	8	8
10307	8	8
13450	11	11
7302	8	8
8436	8	8
13450	11	11

13165	8	11
13450	11	11
13450	11	11
1265	1	11
1492	8	8
10307	8	8
13450	11	11
7302	8	8
8436	8	8
13450	11	11
4718	8	8
8436	8	8
13450	11	11
13450	11	11

10399	11	11
6608	11	11
7045	8	8
1271	11	11
13450	11	11
13450	11	11
13171	8	8
13450	11	11
4727	11	11
1530	8	8
13450	11	11
1060	11	11
11926	8	8
13450	11	11
1064	11	11
3774	11	11
7919	8	8
13450	11	11
7919	8	8
1807	11	11
13450	11	11
2435	11	11
2882	11	11
13450	11	11
12330	11	11
13171	8	8
3996	11	11

13450	11	11
13165	8	11
1976	8	8
13450	11	11
10217	11	11
7845	11	11
13450	11	11
13450	11	11
2445	7	11
4933	8	8
13450	11	11
7919	8	8
13450	11	11
2497	8	11
13450	11	11
9020	11	11
7045	8	8
13450	11	11
13450	11	11
7045	8	8
5662	11	11
4851	11	11
13450	11	11
13450	11	11
13450	11	11
1944	8	11

13450	11	11
7045	8	8
13450	11	11
13450	11	11
13450	11	11
13450	11	11
12311	8	8
4217	8	8
1262	8	8
13450	11	11
13450	11	11
4923	11	11
12224	11	11
13450	11	11
12385	11	11
13072	8	8
13450	11	11
204	11	11
13165	8	11

8683	11	11
6440	11	11
13450	11	11
13450	11	11
13450	11	11
13450	11	11
8683	11	11
6911	11	11
3698	8	8
13450	11	11
13450	11	11
10931	8	8
13450	11	11
1538	11	11
3184	8	8

4691	8	8
13450	11	11
8940	8	8
13450	11	11
12200	8	8
13450	11	11
9856	8	8
13450	11	11
9856	8	8
3994	8	8
13450	11	11
642	11	11
3184	8	8
13450	11	11
5943	11	11
11069	8	8

8940	8	8
13450	11	11
4691	8	8
6911	11	11
12548	8	8
13450	11	11
7780	8	8

12694	11	11
13450	11	11
4691	8	8
13450	11	11
6161	11	11
12200	8	8
295	11	11
13450	11	11
2593	8	8
13450	11	11
6161	11	11
556	8	8
13450	11	11
13450	11	11

12311	8	8
13072	8	8
13450	11	11
13450	11	11
5475	1	1
12311	8	8
13450	11	11
4718	8	8
11926	8	8
13450	11	11
9176	8	8
11926	8	8

12311	8	8
4767	8	8
13450	11	11
13072	8	8
13450	11	11
12083	11	11
13450	11	11

12385	11	11
13072	8	8
9856	8	8
13450	11	11
13450	11	11
4923	11	11
13450	11	11
7045	8	8
13450	11	11
13450	11	11
13450	11	11
9184	8	8
13450	11	11
204	11	11
13450	11	11
7207	8	11
13450	11	11
7045	8	8
7251	8	8

295	11	11
10727	11	11
3123	8	8
13450	11	11
11577	8	8
9629	11	11
9135	11	11

13450	11	11
13450	11	11
13450	11	11
9661	11	11
6947	11	11
2884	1	11
13450	11	11
466	1	11
5299	2	11
1048	8	11
13450	11	11
1163	11	11
13450	11	11
13450	11	11
9661	8	11

9809	11	11
13450	11	11
6199	8	8

13450	11	11
13450	11	11
13450	11	11
4651	8	8
9509	11	11
7845	11	11
13450	11	11
11252	11	11
10489	11	8
10618	8	8
13450	11	11
1464	11	11
6161	11	11
13450	11	11
4632	11	11
13450	11	11
295	11	11
834	8	8
13450	11	11
13151	11	11
13450	11	11
295	11	11
2891	11	8
13450	11	11
4888	11	11

